NarrativeName,originaltext,shakespeare,dickens,cbronte,conandoyle,poe,martin,saki,ohenry,brown,jkj
leaf,"In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
angdem,"As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
men3bt,"We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all.","There were a king with a large jaw and a queen with a plain face, on the throne of England; there were a king with a large jaw and a queen with a fair face, on the throne of France. In both countries it was clearer than crystal to the lords of the State preserves of loaves and fishes, that things in general were settled for ever.","There was no possibility of taking a walk that day. We had been wandering, indeed, in the leafless shrubbery an hour in the morning; but since dinner (Mrs. Reed, when there was no company, dined early) the cold winter wind had brought with it clouds so sombre, and a rain so penetrating, that further out-door exercise was now out of the question.","Mr. Sherlock Holmes, who was usually very late in the mornings, save upon those not infrequent occasions when he was up all night, was seated at the breakfast table. I stood upon the hearth-rug and picked up the stick which our visitor had left behind him the night before. It was a fine, thick piece of wood, bulbous-headed, of the sort which is known as a 'Penang lawyer.'","TRUE!—nervous—very, very dreadfully nervous I had been and am; but why will you say that I am mad? The disease had sharpened my senses—not destroyed—not dulled them. Above all was the sense of hearing acute. I heard all things in the heaven and in the earth. I heard many things in hell. How, then, am I mad?","The night was rank with the smell of man. The warg stopped beneath a tree and sniffed, his grey-brown fur dappled by shadow. A sigh of piney wind brought the man-scent to him, over fainter smells that spoke of fox and hare, seal and stag, even wolf. Those were man-smells too, the warg knew; the stink of old skins, dead and sour, near drowned beneath the stronger scents of smoke and blood and rot.","'Are there any old legends attached to the castle?' asked Conrad of his sister. Conrad was a prosperous Hamburg merchant, but he was the one poetically-dispositioned member of an eminently practical family.The Baroness Gruebel shrugged her plump shoulders.'There are always legends hanging about these old places. They are not difficult to invent and they cost nothing.'","In a small part of the city west of Washington Square, the streets have gone wild. They turn in different directions. They are broken into small pieces called “places.” One street goes across itself one or two times. A painter once discovered something possible and valuable about this street. Suppose a painter had some painting materials for which he had not paid. Suppose he had no money.","As he climbed, his vision began to blur. There was a thundering in his ears. I must reach her! But when he looked up again, the woman had disappeared. In her place stood an old man with rotting teeth. The man stared down, curling his lips into a lonely grimace. Then he let out a scream of anguish that resounded across the desert.","We were all feeling terrible, and we were getting quite nervous about it. Harris and George said they hardly knew what they were doing at times. With me, it was my liver that was out of order. I knew it was my liver that was out of order, because I had just been reading an article which described the various symptoms by which a man could tell when his liver was out of order. I had them all."
